price,levy,brand,category,leather_interior,fuel_type,engine_volume,mileage,cylinders,type,drive_wheels,doors,wheel,color,airbags,car_age
1003600,781,toyota,sedan,no,petrol,1.5,305600,4.0,automatic,front,4,left,white,0,18
2195300,1888,bmw,jeep,yes,petrol,3.0,216000,6.0,automatic,4x4,4,left,silver,12,17
274400,751,hyundai,sedan,yes,hybrid,2.4,126690,4.0,automatic,front,4,left,silver,0,11
1271700,645,chevrolet,sedan,yes,petrol,1.8,121831,4.0,automatic,front,4,left,grey,4,13
1756200,781,mercedes-benz,sedan,yes,diesel,3.0,376000,6.0,automatic,rear,4,left,white,0,17
1411300,781,bmw,sedan,yes,petrol,3.0,999999999,6.0,automatic,rear,4,left,silver,16,17
3979700,640,ford,sedan,yes,petrol,2.0,58901,4.0,automatic,front,4,left,white,4,11
39200,781,toyota,sedan,yes,hybrid,2.5,314373,4.0,automatic,front,4,left,grey,12,12
5285300,891,hyundai,jeep,yes,diesel,2.0,89454,4.0,automatic,front,4,left,black,4,8
533100,1288,chevrolet,jeep,yes,diesel,2.0,48529,4.0,automatic,front,4,left,silver,4,17
3622800,640,hyundai,jeep,yes,diesel,2.0,174144,4.0,automatic,front,4,left,black,4,11
1254400,1408,ford,microbus,no,diesel,2.2,100000,4.0,manual,front,4,left,white,4,17
5295900,1017,hyundai,sedan,yes,petrol,2.0,13941,4.0,automatic,front,4,left,white,4,7
219500,586,toyota,hatchback,yes,hybrid,1.8,430278,4.0,automatic,front,4,left,black,12,12
627200,640,ford,sedan,no,hybrid,2.0,178000,4.0,automatic,front,4,left,grey,10,11
1881700,586,mercedes-benz,sedan,yes,petrol,1.8,89500,4.0,automatic,rear,4,left,black,12,12
1082000,1266,toyota,sedan,no,hybrid,1.5,102000,4.0,automatic,front,4,right,silver,2,10
54900,751,hyundai,sedan,yes,petrol,2.4,166774,4.0,automatic,front,4,left,silver,12,11
62700,900,chevrolet,jeep,yes,petrol,2.4,78926,4.0,automatic,4x4,4,left,black,12,9
1348500,781,toyota,sedan,no,hybrid,2.5,123000,4.0,manual,rear,2,left,white,4,14
392000,1104,bmw,jeep,yes,diesel,3.0,201056,6.0,automatic,4x4,4,left,black,12,9
18800,289,ford,sedan,yes,hybrid,0.4,209843,4.0,automatic,front,4,left,grey,0,16
47000,1091,toyota,sedan,yes,petrol,2.5,154314,4.0,automatic,front,4,left,grey,12,8
1941600,707,hyundai,sedan,yes,petrol,2.0,175221,4.0,automatic,front,4,left,white,4,13
376300,1850,mercedes-benz,jeep,yes,diesel,3.5,366869,6.0,automatic,4x4,4,left,black,12,16
2038500,781,hyundai,sedan,yes,hybrid,2.4,104000,4.0,automatic,front,4,left,white,10,13
47000,1018,mercedes-benz,jeep,yes,diesel,3.0,275862,6.0,automatic,4x4,4,left,silver,12,13
1913000,1292,mercedes-benz,jeep,yes,petrol,3.0,62938,6.0,automatic,4x4,4,left,black,0,8
2402900,1058,ford,sedan,yes,petrol,3.5,101315,4.0,automatic,front,4,left,black,4,12
689900,781,mercedes-benz,sedan,no,petrol,1.8,445908,4.0,automatic,rear,4,left,black,2,27
1568100,781,mercedes-benz,sedan,yes,petrol,3.2,222000,6.0,automatic,rear,4,left,black,14,21
5534300,1079,hyundai,sedan,yes,petrol,2.0,42563,4.0,automatic,front,4,left,white,4,6
5331400,891,chevrolet,coupe,no,petrol,2.0,32000,4.0,automatic,rear,2,left,red,10,8
1113300,394,toyota,sedan,yes,hybrid,2.5,179381,4.0,automatic,front,4,left,black,12,10
564200,781,ford,sedan,no,diesel,1.8,168000,4.0,manual,rear,4,left,green,2,32
8467500,915,bmw,jeep,yes,petrol,3.0,96000,6.0,automatic,4x4,4,left,grey,6,10
5174600,1055,mercedes-benz,sedan,yes,petrol,3.5,121600,8.0,automatic,rear,4,left,grey,10,11
612500,1282,chevrolet,jeep,yes,diesel,2.0,75152,4.0,automatic,front,4,left,black,4,17
149000,1399,mercedes-benz,sedan,yes,petrol,3.5,249734,6.0,automatic,4x4,4,left,blue,12,14
2791100,1327,toyota,sedan,yes,petrol,2.5,28784,4.0,automatic,front,4,left,black,12,6
1223100,836,hyundai,jeep,yes,diesel,2.0,68876,4.0,automatic,front,4,left,white,4,14
1411300,777,ford,sedan,no,petrol,2.5,134000,4.0,automatic,front,4,left,white,12,10
1426900,1324,toyota,jeep,yes,hybrid,3.3,300366,6.0,automatic,4x4,4,left,blue,12,14
1552400,781,chevrolet,sedan,no,petrol,1.4,21786,4.0,automatic,front,4,left,black,8,6
1317200,585,toyota,hatchback,no,hybrid,1.8,180000,4.0,automatic,front,4,left,red,8,11
1254400,642,ford,sedan,no,petrol,2.0,139010,4.0,automatic,front,4,left,grey,0,12
2289400,1273,mercedes-benz,jeep,yes,diesel,3.5,79080,6.0,automatic,4x4,4,left,grey,12,9
658600,364,chevrolet,hatchback,yes,petrol,1.0,40079,4.0,automatic,front,4,left,black,4,12
784000,781,mercedes-benz,sedan,no,petrol,2.0,305125,4.0,manual,rear,4,left,blue,4,27
14112400,1481,mercedes-benz,coupe,yes,petrol,3.0,14914,6.0,automatic,4x4,4,left,white,12,7
47000,1750,toyota,jeep,yes,hybrid,3.3,182024,6.0,automatic,4x4,4,left,black,12,16
2235700,642,chevrolet,jeep,yes,diesel,2.0,132863,4.0,automatic,front,4,left,grey,4,12
2477500,781,mercedes-benz,sedan,yes,petrol,3.5,163000,6.0,automatic,rear,4,left,black,8,16
392000,1104,bmw,jeep,yes,diesel,3.0,201056,6.0,automatic,4x4,4,left,black,0,9
164600,1750,toyota,jeep,yes,hybrid,3.3,269162,6.0,automatic,4x4,4,left,silver,12,16
78400,394,toyota,sedan,yes,hybrid,2.5,102397,4.0,automatic,front,4,left,black,12,10
2163900,781,mercedes-benz,sedan,no,diesel,2.2,310000,4.0,manual,rear,4,left,grey,10,14
5001800,640,hyundai,jeep,yes,diesel,2.0,128197,4.0,automatic,front,4,left,grey,4,11
1223100,474,chevrolet,sedan,no,petrol,1.4,112000,4.0,automatic,front,4,left,red,12,11
78400,781,ford,jeep,yes,hybrid,2.5,95349,4.0,automatic,front,4,left,blue,0,12
1532300,836,hyundai,coupe,yes,petrol,2.0,132008,4.0,automatic,front,4,left,grey,4,14
3920100,1714,mercedes-benz,jeep,yes,petrol,3.5,95541,6.0,automatic,rear,4,left,black,0,7
2352100,781,toyota,hatchback,yes,hybrid,1.8,107000,4.0,automatic,front,4,left,blue,10,12
564500,1308,bmw,jeep,yes,petrol,4.4,123622,8.0,automatic,4x4,4,left,silver,12,12
1568100,3699,toyota,jeep,no,petrol,4.5,223000,6.0,automatic,4x4,4,left,green,0,31
4840300,971,hyundai,jeep,yes,diesel,2.2,125629,4.0,automatic,front,4,left,black,4,8
6805300,781,toyota,sedan,yes,petrol,2.5,40000,4.0,automatic,front,4,left,black,12,6
2457100,640,chevrolet,jeep,yes,diesel,2.0,153000,4.0,automatic,front,4,left,grey,4,11
2038500,781,bmw,coupe,yes,petrol,3.5,130000,6.0,manual,rear,2,right,black,8,17
1254400,862,ford,sedan,yes,hybrid,2.5,82603,4.0,automatic,front,4,left,blue,0,13
3606500,781,hyundai,jeep,no,petrol,2.0,36800,4.0,automatic,front,4,left,grey,8,7
2226000,639,chevrolet,sedan,yes,petrol,2.0,120000,4.0,automatic,front,4,left,white,4,10
689900,781,mercedes-benz,sedan,yes,petrol,2.0,0,4.0,automatic,rear,4,left,silver,4,26
101900,586,hyundai,sedan,yes,petrol,1.8,240560,4.0,automatic,front,4,left,black,12,12
1724900,475,chevrolet,sedan,yes,petrol,1.4,122000,4.0,automatic,front,4,left,white,6,12
1442600,639,hyundai,sedan,yes,petrol,2.0,60800,4.0,automatic,front,4,left,black,8,10
2979300,781,toyota,microbus,no,diesel,2.2,371500,4.0,manual,4x4,4,left,white,2,20
2979300,1053,mercedes-benz,sedan,yes,diesel,3.5,219030,6.0,automatic,4x4,4,left,black,12,10
1191700,530,ford,sedan,yes,petrol,1.6,62000,4.0,automatic,front,4,left,blue,6,11
1630800,738,chevrolet,sedan,no,petrol,1.4,31109,4.0,automatic,front,4,left,black,8,7
1850300,781,bmw,jeep,yes,petrol,3.0,270000,6.0,automatic,4x4,4,left,grey,10,19
211700,919,mercedes-benz,sedan,yes,diesel,3.0,171221,6.0,automatic,rear,4,left,black,12,12
1662100,585,hyundai,sedan,no,petrol,1.8,1456394,4.0,automatic,front,4,left,white,8,11
39200,917,bmw,jeep,yes,petrol,3.0,160813,6.0,automatic,4x4,4,left,white,12,11
2603000,382,chevrolet,hatchback,yes,hybrid,1.5,52062,4.0,automatic,front,4,left,blue,0,7
2572900,831,hyundai,sedan,yes,petrol,1.6,56378,4.0,automatic,front,4,left,silver,4,7
2800000,781,hyundai,minivan,no,diesel,2.5,196000,4.0,manual,rear,4,left,white,2,12
1630800,562,chevrolet,sedan,yes,petrol,1.4,104000,4.0,automatic,front,4,left,blue,10,9
1223100,531,ford,sedan,no,petrol,1.6,82000,4.0,automatic,front,4,left,white,4,12
117600,1077,hyundai,sedan,yes,petrol,2.0,16013,4.0,automatic,front,4,left,grey,12,5
4221800,1017,hyundai,jeep,yes,diesel,2.0,89736,4.0,automatic,front,4,left,silver,4,7
4672800,781,mercedes-benz,sedan,yes,petrol,2.0,77000,4.0,automatic,front,4,left,silver,8,10
235200,1091,toyota,sedan,yes,petrol,2.5,78920,4.0,automatic,front,4,left,black,12,8
2477500,919,mercedes-benz,jeep,yes,diesel,3.0,255114,6.0,automatic,4x4,4,left,black,12,12
878100,584,hyundai,sedan,yes,petrol,1.8,60000,4.0,automatic,front,4,left,grey,10,10
39200,781,toyota,sedan,yes,hybrid,2.5,314373,4.0,automatic,front,4,left,grey,12,12
360700,781,toyota,sedan,yes,hybrid,2.5,156518,4.0,automatic,front,4,left,white,12,12
3374100,777,hyundai,minivan,yes,diesel,2.5,106200,4.0,automatic,front,4,left,grey,4,10
642900,1282,chevrolet,jeep,yes,diesel,2.0,76198,4.0,automatic,front,4,left,silver,4,17
407700,919,bmw,jeep,yes,diesel,3.0,274098,6.0,automatic,4x4,4,left,white,0,12
5019600,891,hyundai,jeep,yes,diesel,2.0,117618,4.0,automatic,front,4,left,white,4,8
2352100,900,hyundai,sedan,yes,petrol,2.4,91200,4.0,automatic,front,4,left,blue,6,9
180300,1277,hyundai,sedan,yes,petrol,2.4,11314,4.0,automatic,front,4,left,grey,12,6
101900,1537,toyota,sedan,yes,hybrid,3.3,318358,6.0,automatic,4x4,4,left,black,12,15
1992400,640,hyundai,jeep,yes,diesel,2.0,41204,4.0,automatic,front,4,left,white,4,11
70600,1399,mercedes-benz,sedan,yes,diesel,3.5,205968,6.0,automatic,4x4,4,left,white,12,14
3821700,639,chevrolet,jeep,yes,diesel,2.0,48450,4.0,automatic,front,4,left,white,4,10
1882600,530,hyundai,sedan,yes,petrol,1.6,167137,4.0,automatic,front,4,left,grey,4,11
1994300,642,hyundai,jeep,yes,diesel,2.0,102156,4.0,automatic,front,4,left,white,4,12
1724900,781,ford,microbus,no,diesel,2.2,163077,4.0,manual,front,4,left,red,2,15
31400,1017,mercedes-benz,sedan,yes,petrol,2.0,26802,4.0,automatic,rear,4,left,black,12,7
15700,749,hyundai,sedan,yes,petrol,2.4,144123,4.0,automatic,front,4,left,silver,12,10
2503200,831,hyundai,coupe,yes,petrol,1.6,22607,4.0,automatic,front,4,left,white,4,7
78400,1537,toyota,jeep,yes,hybrid,3.3,472304,6.0,automatic,4x4,4,left,white,12,15
2399400,640,hyundai,jeep,yes,diesel,2.0,165003,4.0,automatic,front,4,left,red,4,11
3671100,642,hyundai,coupe,yes,petrol,2.0,77231,4.0,automatic,front,4,left,grey,4,12
54900,1885,bmw,jeep,yes,petrol,4.8,197200,8.0,automatic,4x4,4,left,grey,12,14
3699700,830,toyota,hatchback,yes,petrol,1.5,2598,4.0,automatic,front,4,left,white,4,5
486100,1058,mercedes-benz,sedan,yes,diesel,3.5,128202,6.0,automatic,rear,4,left,black,12,12
1424700,836,hyundai,sedan,yes,petrol,2.0,63655,4.0,automatic,front,4,left,black,4,14
1411300,781,ford,jeep,yes,petrol,3.5,168000,6.0,automatic,4x4,4,left,blue,12,17
3449700,781,toyota,jeep,no,petrol,2.5,139200,4.0,automatic,4x4,4,left,grey,6,10
313600,781,toyota,sedan,yes,hybrid,1.5,215000,4.0,automatic,front,4,left,red,6,18
3543800,781,chevrolet,coupe,no,petrol,3.6,100000,6.0,manual,rear,2,left,black,6,14
1928700,650,chevrolet,sedan,no,petrol,1.4,17961,4.0,automatic,front,4,left,black,8,8
2210600,707,hyundai,coupe,yes,petrol,2.0,134000,4.0,automatic,front,4,left,black,4,13
1881700,639,bmw,sedan,yes,petrol,2.0,121003,4.0,automatic,rear,4,left,red,0,10
1364200,1172,mercedes-benz,sedan,yes,diesel,3.5,64496,6.0,automatic,4x4,4,left,blue,12,13
1317200,1528,ford,microbus,no,diesel,2.4,250000,4.0,manual,rear,4,left,white,0,17
313600,781,mercedes-benz,coupe,no,petrol,0.6,10000,4.0,automatic,rear,2,left,blue,2,22
2508900,781,bmw,jeep,yes,petrol,3.0,285000,6.0,automatic,4x4,4,left,grey,8,17
31400,707,ford,sedan,yes,petrol,2.0,242211,4.0,automatic,front,4,left,red,12,13
2200000,1091,toyota,sedan,yes,petrol,2.5,142000,4.0,automatic,front,4,left,black,0,8
250900,530,ford,sedan,yes,petrol,1.6,358936,4.0,automatic,front,4,left,silver,12,11
101900,765,hyundai,jeep,yes,petrol,2.0,0,4.0,automatic,front,4,left,black,0,9
86200,1399,mercedes-benz,sedan,yes,petrol,3.5,239224,6.0,automatic,4x4,4,left,black,12,14
2697100,986,ford,microbus,no,diesel,2.4,155000,4.0,manual,rear,4,left,white,2,14
1881700,831,hyundai,sedan,no,hybrid,2.4,169600,4.0,automatic,rear,4,left,white,4,13
5315400,930,hyundai,jeep,yes,diesel,1.7,79550,4.0,automatic,front,4,left,white,4,6
376300,781,ford,microbus,no,diesel,2.5,11111,4.0,manual,rear,2,left,red,0,30
11867600,1968,hyundai,jeep,yes,petrol,3.8,24074,4.0,automatic,front,4,left,white,4,5
2269300,836,hyundai,jeep,yes,diesel,2.0,153997,4.0,automatic,front,4,left,silver,4,14
274400,751,hyundai,sedan,yes,hybrid,2.4,126690,4.0,automatic,front,4,left,silver,0,11
70600,1850,mercedes-benz,sedan,yes,diesel,3.5,122874,6.0,automatic,rear,4,left,black,12,16
1944400,781,toyota,hatchback,no,hybrid,1.5,176000,4.0,automatic,front,4,left,white,6,12
2110900,833,chevrolet,jeep,yes,diesel,2.2,78541,4.0,automatic,front,4,left,silver,4,9
4233700,781,bmw,jeep,yes,diesel,3.0,260000,5.0,automatic,4x4,4,left,black,8,14
1787600,781,ford,microbus,no,diesel,2.2,133700,4.0,manual,front,4,left,white,6,13
1818900,777,toyota,sedan,no,petrol,2.5,147000,4.0,automatic,front,4,left,black,10,10
1094500,1024,hyundai,minivan,yes,diesel,2.5,112219,4.0,automatic,front,4,left,silver,4,14
1659900,836,hyundai,sedan,yes,petrol,2.0,184495,4.0,automatic,front,4,left,silver,4,14
2725900,642,hyundai,jeep,yes,diesel,2.0,117862,4.0,automatic,front,4,left,white,4,12
784000,781,ford,microbus,no,diesel,2.5,25000,1.0,manual,rear,2,right,blue,2,28
846700,781,toyota,hatchback,no,petrol,1.5,170000,4.0,automatic,4x4,4,right,white,6,16
39200,1091,toyota,jeep,yes,petrol,2.5,125675,4.0,automatic,4x4,4,left,red,12,8
1881700,650,chevrolet,sedan,no,petrol,1.4,103000,4.0,automatic,front,4,left,black,12,8
360700,441,hyundai,sedan,yes,hybrid,2.4,229192,4.0,automatic,front,4,left,silver,0,9
35000,781,bmw,sedan,yes,petrol,3.5,140000,6.0,automatic,rear,4,left,white,12,12
1379900,777,ford,sedan,no,petrol,2.5,137374,4.0,automatic,front,4,left,silver,0,10
9408300,781,bmw,jeep,yes,petrol,3.0,56000,6.0,automatic,4x4,4,left,black,12,9
180300,585,toyota,hatchback,yes,hybrid,1.8,184528,4.0,automatic,front,4,left,white,12,11
2686100,769,hyundai,jeep,yes,diesel,2.2,188787,4.0,automatic,front,4,left,white,4,13
47000,1024,toyota,sedan,yes,petrol,2.5,369814,4.0,automatic,front,4,left,blue,12,14
9000,781,hyundai,sedan,yes,hybrid,2.4,105000,4.0,automatic,front,4,left,grey,16,10
1160400,1998,ford,microbus,no,diesel,2.4,1000,4.0,manual,rear,2,left,white,2,23
1756200,781,bmw,sedan,yes,petrol,3.5,211200,8.0,automatic,rear,4,left,green,0,16
2101200,1195,mercedes-benz,microbus,no,diesel,2.2,179348,4.0,manual,rear,4,left,white,2,16
1254400,345,toyota,sedan,yes,hybrid,1.5,296104,4.0,automatic,front,4,left,black,12,8
28200,753,hyundai,sedan,yes,hybrid,2.4,226814,4.0,automatic,front,4,left,black,0,12
31400,2410,mercedes-benz,sedan,yes,petrol,6.2,274771,8.0,automatic,rear,4,left,white,12,14
4188600,694,hyundai,jeep,yes,diesel,2.2,126410,4.0,automatic,front,4,left,grey,4,10
658600,746,toyota,hatchback,yes,hybrid,1.5,173213,4.0,automatic,front,4,left,white,12,15
2179600,1249,toyota,sedan,yes,petrol,2.5,46096,4.0,automatic,front,4,left,black,8,7
925200,917,bmw,jeep,yes,diesel,3.0,88829,6.0,automatic,4x4,4,left,black,12,11
1975700,650,chevrolet,sedan,no,petrol,1.4,58000,4.0,automatic,front,4,left,black,16,8
2352100,585,toyota,hatchback,no,petrol,1.8,152000,4.0,automatic,front,4,left,silver,12,11
972200,781,bmw,sedan,no,petrol,2.2,167815,6.0,automatic,rear,4,right,blue,4,23
86200,1399,mercedes-benz,sedan,yes,diesel,3.5,239224,6.0,automatic,4x4,4,left,black,12,14
15700,919,mercedes-benz,jeep,yes,diesel,3.0,145227,6.0,automatic,4x4,4,left,grey,12,12
6868100,1493,mercedes-benz,jeep,yes,petrol,3.5,117368,6.0,automatic,4x4,4,left,black,0,8
752700,475,chevrolet,sedan,no,petrol,1.4,216000,4.0,manual,front,4,left,black,6,12
4076900,781,mercedes-benz,sedan,no,petrol,1.8,2700,4.0,manual,rear,4,left,black,0,16
1411300,586,toyota,sedan,no,hybrid,1.8,132451,4.0,automatic,front,4,left,red,8,12
1411300,781,bmw,sedan,yes,petrol,4.4,287000,8.0,automatic,rear,4,left,black,0,22
1646500,1017,hyundai,sedan,no,petrol,2.0,69232,4.0,automatic,front,4,left,grey,8,7
4265100,1017,mercedes-benz,jeep,yes,petrol,2.0,44995,4.0,automatic,4x4,4,left,black,0,7
1532300,583,hyundai,sedan,yes,petrol,1.6,125933,4.0,automatic,front,4,left,silver,4,13
3671100,877,hyundai,jeep,yes,diesel,1.7,90000,4.0,automatic,front,4,left,silver,4,7
3158100,640,hyundai,jeep,yes,diesel,2.0,101042,4.0,automatic,front,4,left,white,4,11
1238800,1399,mercedes-benz,sedan,yes,diesel,3.5,189530,6.0,automatic,4x4,4,left,black,12,14
815400,781,bmw,sedan,yes,petrol,1.9,240000,4.0,manual,rear,4,left,silver,2,23
1317200,781,toyota,jeep,no,petrol,2.0,120000,4.0,automatic,4x4,4,left,grey,6,22
39200,831,hyundai,jeep,yes,petrol,2.4,179746,4.0,automatic,front,4,left,white,0,13
2038500,781,bmw,sedan,yes,petrol,3.5,0,6.0,automatic,rear,4,left,blue,8,17
1542300,687,hyundai,sedan,yes,petrol,1.6,136496,4.0,automatic,front,4,left,silver,4,14
2706500,629,hyundai,sedan,yes,petrol,1.6,81036,4.0,automatic,front,4,left,white,4,9
1019200,781,toyota,minivan,no,petrol,1.5,200000,4.0,automatic,front,4,right,white,8,18
7840300,781,bmw,jeep,yes,petrol,3.5,180000,6.0,automatic,4x4,4,left,black,0,14
3357500,880,hyundai,sedan,yes,petrol,1.6,53871,4.0,automatic,front,4,left,white,4,6
4014200,1586,toyota,jeep,no,petrol,4.0,283200,6.0,automatic,4x4,4,left,silver,8,14
7000,781,toyota,sedan,no,hybrid,1.6,150000,4.0,automatic,front,4,left,red,8,16
7213000,781,mercedes-benz,minivan,no,diesel,1.6,57000,4.0,manual,front,4,left,black,2,8
39200,831,hyundai,sedan,yes,hybrid,2.4,0,4.0,automatic,front,4,left,silver,0,13
5927200,781,bmw,sedan,yes,petrol,3.0,99200,6.0,automatic,rear,4,left,black,16,9
39200,640,ford,sedan,yes,hybrid,2.0,128341,4.0,automatic,front,4,left,black,0,11
2706500,629,hyundai,sedan,yes,petrol,1.6,104900,4.0,automatic,front,4,left,grey,4,9
1882600,531,hyundai,sedan,yes,petrol,1.6,132000,4.0,automatic,front,4,left,silver,4,12
15700,1058,mercedes-benz,jeep,yes,diesel,3.5,245762,6.0,automatic,4x4,4,left,black,12,12
2765400,629,hyundai,sedan,yes,petrol,1.6,68201,4.0,automatic,front,4,left,white,4,9
564500,781,mercedes-benz,sedan,no,diesel,2.2,296376,4.0,manual,rear,4,left,black,4,27
329300,1872,chevrolet,sedan,yes,petrol,3.6,71194,6.0,automatic,front,4,left,silver,12,6
25100,607,toyota,sedan,yes,hybrid,2.5,39552,4.0,automatic,front,4,left,black,12,5
1724900,353,toyota,hatchback,no,hybrid,1.8,205338,4.0,automatic,front,4,left,silver,0,9
235200,980,toyota,sedan,yes,petrol,1.8,31176,4.0,automatic,front,4,left,black,12,6
100,1202,chevrolet,hatchback,no,petrol,1.6,200000,4.0,manual,front,4,left,black,2,18
1329100,586,toyota,sedan,yes,hybrid,1.8,198400,4.0,automatic,front,4,left,grey,0,12
1317200,1296,toyota,sedan,no,hybrid,2.4,192000,4.0,automatic,front,4,left,silver,12,16
54900,810,hyundai,sedan,yes,petrol,1.8,47422,4.0,automatic,front,4,left,black,12,8
1881700,2505,bmw,jeep,yes,petrol,4.8,272000,8.0,automatic,4x4,4,left,black,10,16
94100,1024,toyota,sedan,yes,petrol,2.5,236571,4.0,automatic,front,4,left,silver,12,14
86200,761,toyota,sedan,yes,hybrid,1.8,421546,4.0,automatic,front,4,left,silver,12,14
1254400,781,ford,microbus,no,diesel,2.0,149000,4.0,manual,front,4,left,black,12,23
125400,1055,toyota,jeep,yes,petrol,3.5,202861,6.0,automatic,4x4,4,left,silver,12,11
595900,394,toyota,sedan,yes,hybrid,2.5,0,4.0,automatic,front,4,left,black,12,10
658600,1190,toyota,sedan,yes,petrol,4.0,0,6.0,automatic,rear,4,left,silver,12,10
5000,781,toyota,hatchback,yes,hybrid,1.5,170000,4.0,automatic,front,4,left,black,0,15
3512400,781,mercedes-benz,jeep,yes,diesel,3.0,197277,6.0,automatic,4x4,4,left,grey,10,15
1818900,781,toyota,hatchback,no,hybrid,1.5,42000,4.0,automatic,front,4,left,white,8,11
156800,1172,mercedes-benz,coupe,yes,diesel,3.5,226251,6.0,automatic,rear,2,left,black,12,13
94100,753,hyundai,sedan,yes,petrol,2.4,181131,4.0,automatic,front,4,left,silver,12,12
6397600,781,mercedes-benz,jeep,yes,petrol,3.5,39300,6.0,automatic,4x4,4,left,black,12,9
6299200,1079,hyundai,sedan,yes,petrol,2.0,72913,4.0,automatic,front,4,left,black,4,6
1254400,640,ford,hatchback,no,petrol,2.0,215626,4.0,manual,front,4,left,silver,12,11
2353600,836,hyundai,jeep,yes,diesel,2.0,198474,4.0,automatic,front,4,left,silver,4,14
3073400,1053,mercedes-benz,sedan,yes,diesel,3.5,200179,6.0,automatic,4x4,4,left,black,12,10
345000,271,toyota,hatchback,yes,hybrid,1.5,96072,4.0,automatic,front,4,left,blue,12,10
172500,1324,toyota,sedan,yes,hybrid,3.3,226198,6.0,automatic,4x4,4,left,green,12,14
4704200,1327,toyota,jeep,no,petrol,2.5,15000,4.0,automatic,front,4,left,black,2,6
188200,738,chevrolet,sedan,yes,petrol,1.4,119352,4.0,automatic,front,4,left,black,12,7
31400,639,ford,sedan,yes,petrol,2.0,142330,4.0,automatic,front,4,left,black,12,10
2529900,836,hyundai,jeep,yes,diesel,2.0,111200,4.0,automatic,front,4,left,silver,4,14
595900,781,bmw,sedan,yes,petrol,1.6,294000,4.0,manual,rear,4,left,black,4,29
3920100,456,toyota,sedan,yes,hybrid,2.5,40899,4.0,automatic,front,4,left,black,4,9
31400,753,hyundai,jeep,yes,petrol,2.4,177080,4.0,automatic,front,4,left,silver,0,12
5000,781,toyota,hatchback,yes,hybrid,1.5,200000,4.0,automatic,front,4,left,black,10,15
752700,1714,mercedes-benz,jeep,yes,petrol,3.5,55403,6.0,automatic,rear,4,left,black,0,7
1693200,781,toyota,sedan,no,hybrid,1.8,376000,4.0,automatic,front,4,left,white,8,14
376300,879,ford,sedan,yes,petrol,1.6,47736,4.0,automatic,front,4,left,grey,12,5
2038500,862,toyota,sedan,yes,petrol,2.5,180000,4.0,automatic,front,4,left,grey,8,13
721300,781,mercedes-benz,sedan,no,diesel,2.9,150000,5.0,automatic,rear,4,left,blue,4,28
4045600,639,bmw,coupe,yes,petrol,2.0,112000,4.0,automatic,rear,2,left,black,12,10
1348500,781,toyota,sedan,no,hybrid,1.8,0,4.0,automatic,front,4,left,white,12,15
3292900,1249,toyota,sedan,yes,petrol,2.5,82000,4.0,automatic,front,4,left,silver,0,7
